3012,339,0
8958,216,1
6955,0,1
6587,31,1
520,182,1
3241,749,1
2026,492,0
4468,487,1
680,232,1
3782,217,1
5229,262,1
6773,727,1
9334,442,1
9696,750,1
8848,444,1
5549,611,1
8188,134,1
6655,175,1
3524,223,1
9383,567,0
7614,728,1
7076,633,1
1664,504,1
7793,31,1
9537,651,0
6998,196,1
4047,22,1
1097,31,1
6119,421,1
7907,32,1
8533,179,1
8296,32,1
2546,346,0
9794,135,1
2908,89,1
6375,71,0
6307,177,1
7866,242,1
8178,148,0
6507,236,1
9600,31,1
6361,504,1
2505,305,1
1717,179,1
4422,444,1
34,761,0
9432,442,1
5404,552,0
3083,379,1
5686,36,0
7290,645,1
582,89,1
8928,181,1
2201,259,1
7480,536,1
8627,383,0
9897,163,1
3217,633,1
3404,592,0
3551,584,0
6119,269,0
2896,495,0
5562,232,0
7017,234,1
306,196,1
6452,167,0
1029,29,1
6018,442,1
6946,504,1
9293,444,1
2147,232,1
4818,723,1
2139,259,1
2787,25,1
4491,6,1
3816,617,1
2473,14,1
8795,601,0
4906,182,1
6984,546,1
166,90,1
390,727,1
1804,196,0
2389,237,1
9906,183,1
3337,443,1
4214,446,1
4061,216,0
4646,506,1
7250,197,0
3032,155,0
9558,288,1
1555,9,0
3586,727,1
3542,621,1
6248,621,0
9398,377,0
7939,44,1
5940,10,0
5874,235,1
6495,772,1
8759,262,0
490,611,0
3753,235,1
9501,621,1
8993,443,1
751,241,1
9811,729,0
3585,715,0
3728,171,1
3893,246,0
530,601,1
2604,532,0
8142,762,1
9751,340,0
3872,750,0
6037,23,1
8135,383,0
5139,313,1
6491,81,1
4104,82,0
6843,235,0
9314,88,1
6778,532,1
5852,235,1
9102,387,1
7960,244,1
4042,727,1
8189,636,0
7692,233,0
4982,71,0
7953,735,0
1536,28,0
2820,750,1
2358,235,1
6958,772,1
9271,34,1
9413,517,1
9464,168,0
7594,218,0
4670,303,0
4637,392,1
61,240,1
7533,729,1
7387,727,1
6071,443,1
6014,114,0
2123,730,1
570,71,1
5192,235,1
9890,22,1
2509,760,1
8789,730,0
168,748,1
2061,492,0
7058,54,1
6127,826,0
201,730,1
3593,244,1
6904,236,1
2119,196,0
6089,633,0
9754,54,0
5369,727,0
9058,761,1
5058,31,1
3335,750,0
7336,445,1
9567,429,0
8214,495,0
1993,89,1
8587,242,1
4288,31,1
4936,442,1
8127,749,1
2862,444,1
1553,287,0
1324,238,1
7701,233,1
8097,169,0
8989,31,1
6514,235,1
1776,755,0
5655,235,1
4204,237,1
4529,727,1
3429,233,0
1709,727,1
1345,237,1
1905,584,0
5711,31,1
447,606,1
7110,235,1
7689,728,1
9323,378,1
4546,633,1
7579,182,1
4521,36,0
2831,749,1
7900,34,0
2435,216,1
1345,31,1
8100,577,0
7559,67,0
8353,31,1
7733,306,1
2886,543,0
7124,237,1
6714,309,0
679,558,1
4549,196,1
3865,331,1
5834,277,1
77,134,1
8439,21,0
7340,129,0
3447,181,1
8981,506,1
3648,426,1
6596,785,1
7139,42,1
5516,487,1
6415,235,1
475,182,0
2084,749,1
7113,830,0
6282,729,1
3388,762,0
1570,446,1
9662,557,1
1129,728,1
3305,421,0
5808,58,1
9082,89,1
3115,749,0
6413,181,1
576,236,1
7315,235,1
1328,445,1
8103,513,0
6822,81,1
8417,442,1
2585,557,1
1448,761,1
7992,728,1
3050,633,1
2632,184,0
2300,23,1
6215,727,1
1179,175,1
1696,237,1
7158,486,1
34,730,1
131,355,1
9481,494,1
1381,201,1
9194,93,1
2168,233,0
4889,631,1
1203,493,1
8454,633,1
5730,494,0
7847,823,0
963,442,1
5464,493,1
3319,749,1
6615,648,1
4072,32,0
712,89,1
891,530,0
6417,495,0
7959,728,1
4531,736,0
3704,553,1
629,53,0
3469,31,1
2842,11,1
3814,583,1
6006,57,0
2727,236,1
9516,89,1
359,31,1
1644,177,1
5660,633,0
6997,54,0
1288,31,1
6719,749,0
665,749,1
7234,223,1
2480,651,0
1576,726,1
9879,196,1
559,577,1
3811,181,0
441,44,1
9289,487,1
1226,240,1
5141,492,1
2330,209,0
7941,619,1
5254,729,0
6526,484,0
4810,358,0
9559,388,0
8314,611,0
5267,182,1
9687,235,1
9272,729,0
7735,89,1
6426,444,1
8508,31,1
9436,751,1
6684,196,1
911,636,0
7302,358,0
9286,727,1
2103,420,1
8547,192,0
2010,492,0
649,673,1
8394,171,1
4175,19,0
5825,517,1
8176,31,1
8797,785,0
8332,557,1
8002,32,1
2269,729,0
5043,470,1
4660,32,1
4410,728,1
7417,80,1
3668,466,0
9586,748,1
1794,418,0
7627,305,1
9972,25,1
8568,604,0
7922,445,1
529,232,0
288,444,1
9521,676,0
7347,487,0
7624,685,0
6738,756,1
2427,57,0
7677,760,1
926,640,0
6281,233,0
6352,274,0
9471,768,0
6759,647,1
8535,16,1
7344,159,1
6772,729,1
2131,443,1
3473,235,1
2984,305,1
9379,495,1
9562,171,0
3928,758,0
7727,10,0
9768,749,1
7656,723,0
1381,344,1
3162,444,0
2498,444,0
3765,80,0
3895,25,0
373,633,1
8982,439,0
7771,16,1
4384,687,0
1446,374,1
2597,729,1
5333,824,0
4718,57,0
8370,730,1
1107,633,1
4955,493,0
6405,687,1
7682,236,1
6777,748,0
7250,591,0
296,631,0
3981,81,1
5127,831,1
7843,68,0
4038,736,1
8342,277,1
9028,442,1
6717,567,1
2110,236,1
3978,29,1
6662,456,1
9485,588,0
1146,235,1
7966,528,1
3269,603,1
1031,34,1
1770,443,1
1444,79,0
4173,11,1
2707,90,1
1374,503,1
2817,442,1
6542,787,0
9859,757,1
6494,25,1
3997,492,0
8351,261,1
6688,686,1
615,233,1
9738,772,1
8957,41,0
8199,487,1
7102,696,0
5759,54,1
2438,748,1
7379,492,0
3246,32,1
3252,305,1
4231,79,0
6670,88,1
8814,134,1
1166,442,1
667,42,1
3975,276,0
4795,641,0
8778,629,0
144,181,1
5359,749,1
8422,67,0
5474,30,0
5808,216,1
3639,330,1
9648,468,0
1029,830,0
7262,785,0
1371,727,1
4517,728,1
3591,504,1
5746,750,0
8529,169,0
5351,443,1
4610,340,1
8087,728,1
7958,377,1
6900,636,0
1699,444,1
1411,442,1
7097,258,1
2681,468,0
4555,421,1
2401,212,1
5060,701,0
357,756,1
8200,504,1
3756,633,1
4223,673,0
7438,748,0
3307,181,1
1499,93,1
3954,492,0
9757,202,1
3083,468,1
7060,34,1
2547,557,0
6865,216,1
1298,767,1
4156,369,1
8959,487,1
2119,237,1
5904,89,1
7906,730,0
1562,0,1
2956,14,0
1599,726,1
2173,81,1
8746,620,0
8258,369,1
3967,577,1
3418,239,1
1529,493,0
8147,681,0
8579,791,0
9227,442,1
6085,134,1
5384,235,1
6377,727,1
344,503,1
132,727,1
8740,557,1
5033,171,1
6494,631,1
3968,237,1
2778,276,1
8722,425,0
5641,466,1
8893,34,0
6258,305,1
125,58,1
6698,233,1
73,212,0
6006,553,1
9280,182,1
2020,235,1
1514,608,1
7220,88,1
5904,641,0
8396,601,0
7616,830,1
1073,236,1
3731,783,1
2984,239,1
4373,23,1
9416,259,1
7945,128,0
1124,240,1
3894,221,0
6995,443,1
5537,767,0
5380,385,1
2229,748,0
2437,31,1
9764,181,1
3037,727,1
6413,71,1
9495,34,1
1300,236,1
4578,114,1
6331,39,1
202,557,1
6427,444,1
9075,748,0
4179,755,1
5852,620,1
8065,493,0
4563,202,0
4467,232,1
747,379,0
9596,238,1
3586,32,1
8896,730,1
5861,762,1
9445,446,0
932,830,0
457,428,0
5568,181,1
1714,451,0
2625,446,0
6504,81,0
6566,195,0
6460,216,0
4274,235,0
1590,57,0
2933,145,1
1886,0,0
848,811,0
4035,158,1
5774,495,1
4552,383,0
3040,761,0
6996,238,0
7499,443,1
8197,495,1
3118,493,0
667,495,0
918,442,1
1279,444,0
3402,749,1
7230,389,0
3283,239,1
9926,64,0
5510,276,1
5898,79,0
8907,517,1
9648,158,1
1198,748,1
551,242,0
8132,34,1
1632,67,1
8203,730,1
2721,640,1
5675,168,1
3564,36,0
2316,830,1
8801,232,1
223,830,1
2878,761,1
4191,447,1
2446,241,0
6228,701,0
9198,488,0
4153,728,1
8759,237,1
4185,728,1
4682,748,0
7480,621,1
7868,444,1
5340,12,0
5289,135,1
5334,749,0
101,553,0
9280,235,1
4224,727,1
7409,503,0
4147,54,0
8287,445,1
1810,22,1
2970,238,1
9138,89,1
1245,456,0
4489,53,1
6320,753,0
242,88,1
8049,183,0
646,437,0
1099,197,0
7490,182,1
5527,487,0
463,32,1
6556,647,1
8602,446,1
8553,330,0
2419,445,1
9173,729,1
2211,728,1
3601,557,1
4084,607,1
4460,612,0
4547,16,1
7018,300,0
9354,233,1
8475,728,1
9240,763,0
8696,383,0
1720,759,0
7428,181,1
7340,594,0
2256,473,0
8888,127,1
3803,761,1
1622,513,0
9955,134,0
8322,115,1
3253,192,1
1716,633,1
9479,445,1
7227,272,0
5740,445,0
2367,633,0
8025,276,0
1514,0,0
5770,25,1
2986,123,1
7798,492,1
6479,237,1
20,719,0
2751,19,0
1225,487,0
2254,646,1
3377,181,1
7728,785,0
5215,447,1
8624,580,0
6696,444,1
766,728,1
6865,494,0
7330,645,0
161,353,0
5501,233,0
9765,633,1
5310,577,0
9506,358,0
4267,749,0
961,246,0
996,89,1
2520,80,0
7465,181,1
3169,25,1
9648,750,1
8864,81,1
1323,67,1
9362,728,1
3202,638,1
9798,177,1
688,637,0
1658,607,0
2876,177,1
9013,34,1
6079,687,0
5410,748,1
563,212,1
1336,557,0
4953,487,1
5634,442,1
8436,90,0
2568,492,1
9238,492,1
2584,525,0
1450,182,1
4361,749,1
9612,429,1
6410,426,1
4491,476,1
2570,32,1
6563,727,1
104,157,1
5583,607,0
3862,276,0
9511,727,1
3067,148,0
4104,274,0
9876,444,1
8828,181,0
7022,818,1
9140,209,0
3146,182,0
1011,183,1
1503,32,0
7642,644,0
5613,15,1
1087,620,0
4016,809,0
1812,31,1
6041,145,1
2084,487,1
937,81,0
8146,553,1
7406,607,1
1102,72,1
2700,442,1
9365,444,1
8245,443,1
8321,387,1
2347,216,1
2272,31,1
3986,708,1
3690,34,0
8953,134,0
3923,447,1
3313,236,1
5105,729,1
7380,728,1
2349,604,1
7936,612,1
6854,235,1
876,633,0
8674,584,0
9373,177,1
1791,493,0
7545,446,0
3267,446,0
8217,425,0
8282,182,1
5673,487,1
8132,445,1
4952,760,1
2142,79,0
3499,785,1
7984,187,0
2594,677,1
9517,168,0
642,552,1
9801,134,1
2035,487,1
5684,181,1
4923,604,1
9998,175,0
7329,822,1
2311,442,0
8553,557,1
7773,729,0
9667,673,1
5513,34,1
5741,757,1
4352,68,0
344,756,1
7921,212,1
6999,830,0
6834,612,1
4330,444,1
2958,461,1
2052,19,1
3832,217,0
81,736,1
2228,272,1
1901,445,0
4528,237,1
121,421,1
4627,314,0
9942,31,1
7156,493,0
4485,231,0
4118,429,0
4863,584,0
309,447,0
218,71,0
5497,553,1
2951,216,0
7723,563,1
3562,736,0
508,535,0
5648,89,1
7705,31,1
8368,78,0
2325,177,1
1039,31,1
5978,34,1
7993,633,0
4234,675,0
5545,546,0
2490,749,0
1660,487,1
4457,749,1
2682,238,1
5395,243,1
1,503,0
4824,168,0
396,239,1
9888,31,1
4350,687,0
6518,748,1
3944,244,1
9486,236,1
4467,456,1
6845,633,1
2015,128,1
2600,493,0
2316,557,1
9413,444,1
2848,487,1
7748,425,1
5245,640,0
6635,534,1
8195,553,0
4899,276,0
473,430,1
5624,346,0
2588,728,1
7167,212,1
673,57,0
29,443,1
611,756,1
2517,310,0
9023,729,1
7584,22,0
1856,495,1
9670,32,1
1885,567,0
6622,343,0
242,239,1
219,64,1
845,43,1
4484,727,1
3835,71,1
1807,756,1
781,157,0
4263,533,1
4736,487,1
3720,728,1
4847,231,0
1699,145,1
757,391,0
5193,22,1
7071,487,0
3083,724,1
61,145,0
2314,32,1
9641,189,1
182,29,1
6586,606,1
2029,24,1
9978,812,1
9781,538,1
5141,524,0
5600,31,1
1860,235,1
9545,492,0
6973,611,1
1563,799,0
2382,446,1
1947,751,1
8466,31,1
114,273,0
2594,69,1
9128,93,1
4788,67,0
5426,445,0
7705,177,0
9858,31,1
9060,89,1
512,32,1
3574,168,0
2201,605,0
8040,81,0
2229,729,1
3217,31,1
3686,729,1
4201,730,1
3872,444,1
8466,244,1
9983,442,1
2100,340,1
4743,638,0
5109,441,1
6434,32,1
2769,31,1
3871,488,1
4928,513,1
6483,261,0
6578,492,0
187,181,1
3300,631,1
1037,447,1
7218,2,1
1231,236,1
8455,492,0
9679,749,1
3163,417,0
8775,504,0
4043,756,1
1047,196,1
9985,705,1
305,31,1
9752,14,1
3796,781,1
1818,192,1
1546,608,1
7739,612,0
6635,638,1
3236,493,0
1593,554,0
589,158,1
4014,158,1
922,168,0
6331,298,1
9743,31,1
1712,749,1
2163,44,1
6743,78,0
26,25,1
3836,748,1
7137,421,1
9782,443,1
5207,57,1
8247,89,1
3398,487,0
6118,749,0
7238,239,1
1100,32,1
4013,237,1
9416,22,1
8537,446,1
1455,16,1
1191,604,1
8215,240,1
2542,159,1
5913,31,1
6112,197,1
8269,429,1
2637,461,1
2703,463,1
2011,503,1
8754,749,0
4693,748,1
7083,811,1
8005,676,1
3269,748,0
1415,576,1
1041,211,0
1488,89,1
5256,387,0
9142,493,1
6007,374,1
6784,108,1
1777,31,1
5161,175,1
1529,619,1
5162,182,1
24,272,1
4342,750,1
8446,750,1
7729,606,1
3052,821,0
3750,259,1
5853,567,0
3326,443,1
2843,474,0
1658,445,1
5412,687,1
4130,238,1
4219,181,1
9573,127,1
3609,241,0
9333,487,1
3811,238,1
3923,493,1
3799,152,0
1710,621,0
996,443,1
8746,31,1
3027,761,1
1732,115,0
4544,73,0
5909,748,1
7283,830,0
265,749,1
1185,432,0
9548,239,1
8585,749,1
3885,724,1
5718,71,1
810,737,1
2922,196,1
7347,53,1
1404,830,0
7558,90,0
4983,80,0
4096,442,1
8193,31,1
9893,273,0
3865,582,1
3887,235,1
2587,261,1
9141,169,0
9069,550,0
3856,444,1
9117,32,1
9782,749,1
7620,177,1
7092,601,0
888,487,0
5457,504,0
7928,221,0
2710,284,1
1133,197,0
4686,31,1
3079,611,0
8015,633,0
624,785,0
1198,809,1
3889,244,1
698,558,1
8207,750,0
9382,181,1
2092,603,1
2978,196,1
5298,31,1
8609,552,0
8575,431,0
8040,533,0
9749,31,1
5633,81,1
4945,185,1
2621,631,0
3170,145,1
7940,447,0
7400,793,0
3,269,0
3941,244,1
3726,557,0
1724,728,1
6486,557,1
7189,487,1
5063,15,1
8212,633,1
8132,729,1
5477,269,0
497,633,0
2590,221,0
8066,32,1
6603,31,1
7220,495,1
6394,212,1
3275,232,1
3441,16,0
6127,264,1
2878,748,1
7882,633,1
1997,14,1
2136,93,1
1569,79,0
3755,272,0
4182,728,1
5955,532,1
6938,762,1
2294,611,0
5573,196,0
6095,830,0
4706,648,0
7996,730,1
8407,444,1
947,196,0
4322,495,0
1453,33,1
6623,772,1
7495,168,0
4206,493,0
5972,762,0
8682,633,0
9543,235,1
5034,32,1
8379,567,0
5701,687,1
79,749,1
1623,236,1
6116,567,1
1792,637,1
8783,234,1
6446,487,1
2178,237,1
7734,726,1
2836,239,1
3742,171,1
9538,171,0
7157,236,1
4217,470,1
4814,34,1
6527,621,0
1723,442,1
7406,599,0
3419,772,1
3498,553,1
6153,196,1
4470,442,1
6439,212,1
6456,461,1
5380,258,1
312,31,1
4534,748,0
2748,241,1
5658,727,1
4118,9,0
5427,158,1
2101,168,0
7699,748,1
1971,264,0
8818,759,0
5008,239,1
2337,751,1
4115,77,0
648,81,0
5573,239,1
2649,443,1
3363,418,1
1956,728,1
8591,586,1
6551,770,0
9486,506,1
6416,454,0
1111,314,0
886,237,1
2792,494,0
9589,182,1
8783,231,0
1180,237,1
5844,36,1
5760,145,1
3930,89,1
8455,212,0
6714,484,0
3294,159,0
625,675,0
2194,750,1
8169,550,0
6897,792,1
3558,152,0
4787,305,1
35,372,0
7656,242,1
3895,12,0
6047,750,1
5197,487,1
3,183,0
3589,197,0
4627,828,0
7533,49,0
6360,749,0
7468,233,0
6741,734,1
3432,72,0
1276,236,1
1223,619,0
3721,646,1
4127,785,1
4415,508,0
9593,728,1
9595,89,1
3389,633,1
1052,503,1
4299,638,1
4033,503,0
8231,57,0
2368,81,1
3621,309,0
9605,32,1
520,756,1
3180,493,0
5851,557,1
3592,758,1
1664,437,1
4025,445,1
6469,492,0
553,340,0
1494,443,0
2778,31,1
6908,235,1
679,85,1
4584,52,1
9920,728,1
8867,750,1
3621,185,0
753,442,1
8303,593,0
6041,443,1
410,633,1
8015,533,1
9899,89,0
4409,504,1
4424,830,0
8373,445,1
7641,445,0
863,712,0
7234,71,1
2729,828,0
8192,731,1
9553,277,0
6460,730,1
2519,34,1
3781,446,1
7396,728,1
6070,787,0
6865,444,0
8231,89,1
7363,340,1
5498,25,1
7284,492,1
812,60,0
9376,383,0
5030,633,1
5737,237,1
7320,391,0
8967,177,1
605,495,0
9479,552,0
2585,145,1
4747,792,1
4164,246,0
3918,89,1
4576,274,1
4210,218,0
3720,31,1
3526,197,1
3948,756,1
3283,242,1
1633,77,0
3375,89,0
3616,272,1
1461,378,1
3501,14,1
4239,22,0
2494,763,0
8809,71,0
8166,346,0
6147,340,1
8063,445,1
7705,34,1
6087,44,1
9614,503,1
8100,556,0
9338,235,1
4387,68,1
51,57,1
6217,761,1
2504,487,1
3095,77,0
7487,437,0
839,633,1
1200,182,1
516,592,1
1861,57,1
8991,238,1
4858,749,0
9301,305,1
9892,631,0
6283,71,1
1395,730,0
2366,344,1
667,236,1
4463,155,0
6724,727,1
196,35,0
7757,830,1
8112,305,1
8106,588,1
6261,488,1
8225,640,1
7995,31,0
486,299,1
9146,436,0
8145,611,0
667,19,1
3181,445,0
5359,443,1
9110,442,1
6636,748,0
353,349,0
438,452,0
1685,159,1
3811,830,1
4827,223,0
6191,443,1
8684,31,1
2366,240,1
247,5,0
1103,476,1
1141,487,1
4038,812,0
1986,442,1
3434,508,0
1526,444,1
7800,730,0
7485,388,0
8718,443,1
3463,528,1
2594,155,0
7691,707,0
3011,152,0
6318,182,1
3735,31,1
7467,484,1
3760,123,1
8133,443,1
4311,788,1
8734,751,1
538,443,1
9756,367,1
8148,727,1
1170,633,0
4182,182,0
9420,728,1
481,621,1
2897,25,0
2249,235,1
3311,728,1
3169,216,1
8897,794,1
2225,90,0
5619,532,1
7525,240,1
5338,546,0
8869,244,1
6136,32,1
6813,633,1
7154,728,1
5795,309,1
1574,756,1
2063,54,1
7097,442,1
8823,546,0
8870,16,1
7395,262,1
5700,506,0
7657,272,0
7057,196,0
7771,441,1
4316,25,1
3261,506,1
3874,607,1
9090,244,1
1783,305,0
4170,31,1
989,238,1
4768,445,0
7244,166,0
8308,731,0
6426,723,1
2676,171,1
8001,830,0
9267,243,0
9731,728,1
5377,223,0
3523,444,1
6237,258,1
8918,444,1
2823,31,1
961,13,1
8150,236,1
3840,71,1
2872,616,0
7136,383,0
1179,785,0
1726,760,0
4431,23,1
881,89,0
9585,358,0
6926,443,1
4859,358,1
4113,592,0
5635,830,0
7707,812,1
6840,503,1
6915,11,0
3688,235,1
9687,734,1
8376,513,0
3032,293,0
5103,234,1
5048,23,1
4994,34,0
3121,749,0
4321,750,0
9670,728,1
8907,271,0
8330,645,1
8090,445,1
5428,114,0
6752,633,1
6474,442,0
6210,14,1
1691,611,0
9101,760,0
3020,611,0
2600,175,1
4353,157,1
6558,443,1
140,340,0
5838,611,1
9110,553,0
1988,577,1
4299,71,1
4013,830,0
6835,179,1
166,444,1
3013,346,1
2702,237,1
284,212,1
6207,567,0
2383,32,1
1423,488,0
1325,51,0
4795,706,1
4358,235,1
3253,517,1
1433,442,1
4786,727,1
838,445,1
3623,30,0
7491,557,1
9870,728,1
450,727,0
557,557,1
3249,6,0
8048,495,0
5130,235,1
3852,583,1
6572,24,1
4084,375,0
1881,532,1
1076,730,1
8021,727,1
1448,495,1
4349,236,1
6095,751,1
4341,31,1
7885,470,0
3465,88,1
6087,5,1
4399,706,0
1156,19,1
1223,592,1
2221,756,1
3517,43,1
906,170,1
3844,726,1
4361,79,1
58,444,1
2983,487,1
8829,356,1
7801,121,1
81,121,0
3077,444,1
9385,759,0
7807,158,0
251,0,1
4524,445,1
8773,79,0
966,712,1
7631,442,1
7260,426,1
2427,495,0
5263,32,0
2790,233,0
3242,621,0
1635,285,1
5227,197,0
4340,487,1
9006,44,0
1353,530,0
5662,495,1
8836,89,0
6433,504,1
2454,421,1
8287,506,1
3367,235,1
2363,504,0
4488,503,1
2147,687,0
2846,31,1
3647,647,1
5116,232,1
3206,22,1
5621,463,0
4967,335,0
4384,89,1
1011,197,1
1249,269,0
9205,183,0
1769,239,1
3116,381,0
1806,785,1
8238,32,1
7649,235,1
3597,378,0
1980,176,1
2462,487,1
8446,444,1
3151,557,1
69,750,0
3932,495,0
3924,728,1
9277,445,1
2888,157,0
5887,442,1
6962,343,0
3484,426,1
2447,641,0
232,57,0
6900,58,0
3323,196,0
4269,748,1
6766,443,1
1369,487,1
8010,31,0
476,237,1
9955,89,0
9003,748,1
1497,633,0
5532,444,1
1970,647,0
808,11,1
4465,81,1
7531,552,1
4531,479,0
5361,233,1
2851,772,1
3792,183,0
7049,730,1
2150,728,1
2431,89,0
6165,238,1
9853,729,1
2729,647,0
6822,756,1
6413,335,0
8856,358,1
8645,235,1
114,42,1
7265,443,1
4617,443,1
3434,648,1
9496,517,1
6470,245,0
1715,633,1
1130,168,0
3447,196,0
2796,442,1
5470,718,1
4866,216,1
4402,31,1
8795,212,1
8301,588,0
5075,331,1
936,442,1
8054,633,1
720,171,1
9006,611,0
4045,170,0
9240,171,1
7346,730,1
200,443,1
1562,5,1
6361,728,1
4233,831,0
1667,445,0
2432,441,0
2129,331,0
6843,177,1
227,201,1
7420,825,0
3314,470,0
2610,239,1
5725,34,0
1087,442,1
8872,133,0
423,751,0
4866,466,1
3465,487,1
1901,728,1
6636,558,0
9385,763,1
9841,588,0
9108,353,0
7241,633,0
3811,615,1
2651,21,0
5044,633,1
6594,787,0
945,640,0
9395,818,1
720,487,1
778,67,1
9980,233,1
671,269,0
1338,239,1
1796,345,1
8731,484,0
2011,77,0
2331,790,1
9206,358,1
5577,241,0
5655,611,0
5481,636,0
4196,217,0
6205,791,0
5739,272,1
2815,216,0
3699,761,1
2673,31,1
1625,443,1
6060,636,1
8252,487,1
4697,444,1
1720,729,1
7651,523,0
5707,307,0
2571,52,1
7283,169,0
4025,29,1
6561,553,1
6657,608,1
5842,241,1
386,216,1
5242,633,1
7069,33,1
2716,603,1
3926,235,1
8170,177,1
8886,767,1
1386,299,0
5604,534,0
5788,340,0
8736,196,1
6656,31,0
2062,171,1
7151,727,1
3053,197,1
7996,557,1
7802,750,1
6643,438,0
3044,216,0
4653,748,0
7089,506,1
4388,236,1
9625,31,1
2082,212,1
9728,37,1
5049,493,1
9533,503,1
6886,63,0
3317,53,1
9855,34,1
1822,331,1
7321,818,0
5834,830,1
1585,748,1
6852,243,1
7705,444,1
5105,727,1
4769,487,1
2878,34,1
4808,39,0
7120,748,1
6238,16,1
9845,12,0
7430,128,1
8258,532,1
807,761,1
4671,730,1
603,89,1
7941,353,0
6094,750,0
6788,503,1
4244,604,0
3938,760,1
9586,77,0
5181,22,0
6098,240,1
2499,513,0
3784,67,0
6674,633,0
8113,25,0
9402,36,1
8495,88,1
5403,470,0
3330,637,1
1611,760,0
1542,272,0
8227,240,1
1181,638,1
4573,760,1
9505,182,1
8865,183,0
9389,749,1
5443,443,1
3270,707,0
8588,768,0
8089,238,0
610,487,0
2130,233,0
655,749,1
3598,235,1
629,238,0
4417,80,1
2332,749,1
6139,726,1
8339,175,1
7390,729,1
2300,442,1
5647,443,1
125,729,1
8606,749,1
662,237,1
4371,648,0
1049,633,1
7669,114,0
6042,378,0
7778,442,1
5876,184,0
9007,737,0
5842,620,0
7283,31,1
8335,687,0
7496,444,1
7371,506,1
5931,731,1
7270,494,1
642,212,1
2400,431,0
1598,34,0
6999,169,0
4742,504,0
9513,588,0
1083,688,1
1868,25,1
233,442,1
2647,155,0
5988,272,0
6034,487,1
9048,57,0
782,724,1
2596,506,1
1631,605,0
7882,726,1
9611,506,1
7226,242,0
15,231,1
3018,235,1
8370,443,1
9163,330,1
5291,25,1
7979,110,0
6478,34,1
682,177,1
1407,524,0
3816,231,0
1988,534,1
2397,503,1
3066,760,1
7238,235,1
6117,640,1
2951,588,0
5920,687,0
5641,707,0
3223,728,1
908,616,1
8592,196,1
2674,473,0
3826,487,0
2504,244,1
806,31,1
3473,182,1
3738,15,0
1065,727,1
9508,212,1
4894,34,1
7378,443,1
1167,25,1
7260,244,0
8786,71,1
1141,12,0
6629,715,0
413,558,0
5834,242,1
7294,239,0
4200,32,1
4669,748,0
4615,239,1
9227,68,1
7333,389,1
23,233,1
1209,233,1
23,231,0
6781,232,1
4326,200,0
972,716,0
5838,16,1
3637,33,0
6161,37,1
6936,236,1
9550,420,1
1826,735,0
9001,196,0
4867,830,1
1461,57,0
3033,57,0
3209,748,1
4540,34,1
1287,274,0
5875,67,0
1355,242,0
8720,592,1
5101,651,1
7432,237,1
1776,492,1
3380,620,0
2098,492,0
6235,182,0
5181,235,1
9680,216,0
7919,758,0
3274,428,1
2154,129,0
6802,542,1
8711,71,1
5759,750,0
5457,549,0
5978,583,1
9356,60,0
3764,181,1
2049,592,1
5963,445,1
1491,34,1
4277,726,1
3647,463,0
3610,233,1
2556,89,1
9776,121,1
1652,609,0
2597,487,1
3349,651,0
4801,648,1
1076,340,0
4262,34,0
5219,577,1
6004,487,1
7425,305,1
2546,616,1
9946,57,0
1642,240,1
8492,584,0
2835,487,1
7044,442,1
6900,368,1
6584,748,0
5300,517,1
358,606,0
7233,749,0
3202,158,1
2956,420,1
8592,730,1
8121,768,0
2600,615,1
1080,259,1
4534,356,0
1766,233,0
4484,756,0
4549,473,1
1870,41,0
9382,444,1
7657,215,1
1625,216,0
6786,553,1
5230,23,1
4552,24,1
6075,728,1
1998,236,1
1007,495,1
5984,276,0
8491,233,0
867,236,1
6886,271,1
8390,444,1
8895,557,1
6786,444,1
1327,202,0
2858,233,0
2069,487,1
8870,447,1
4203,32,1
8850,234,1
3860,276,0
6497,239,0
4871,603,1
8413,237,1
2520,487,1
8578,715,0
8992,728,1
1156,552,0
8834,55,1
3335,461,1
443,830,1
575,216,0
9701,305,0
9665,80,1
3833,755,1
9024,729,1
807,57,0
4644,176,1
4431,156,1
7946,155,1
364,557,0
8572,32,1
3285,340,1
8425,378,1
8035,189,1
9613,466,1
8472,749,1
1633,158,1
2707,14,1
4266,236,1
6421,633,0
404,32,0
463,365,1
5259,234,1
2605,53,1
8383,262,1
2956,313,0
4804,71,1
8547,531,0
3148,215,0
1037,436,0
1590,155,1
9613,761,1
2376,636,0
5208,197,0
7358,487,1
2989,182,1
3338,487,1
3132,649,1
9777,34,1
2196,37,1
6261,179,1
904,603,1
3927,636,0
630,123,1
9976,444,1
3974,25,1
4808,757,1
2380,577,1
6970,32,0
9870,633,1
2326,358,1
223,446,0
8448,513,1
1914,633,1
2744,729,0
8717,791,0
2575,633,1
2635,134,1
7442,728,1
80,182,1
355,495,1
3193,89,1
6904,181,1
4632,724,0
5995,236,1
41,495,1
8550,492,0
8531,553,1
9693,53,1
2238,558,0
436,25,1
7140,640,0
9173,241,1
3064,16,0
75,728,1
7646,44,1
1752,830,0
3796,358,0
8177,524,1
182,750,0
5995,420,1
8213,751,1
2808,492,1
6470,34,1
1186,374,1
2666,181,1
3261,728,1
4673,481,0
4452,169,0
2229,492,0
1569,532,1
9208,492,1
585,182,1
4561,728,1
